objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,173,20,0.18642309919444688,0.9933164950827125,0.9099240069277572,3,79,0.019647574800122674,0.0008545390726298538,cpu,42,18986.648786965947,0.412347117406891,0.1260520062819376,"[np.float64(0.414681384740758), np.float64(0.436642077746145), np.float64(0.4115318671549224), np.float64(0.43087864868869463), np.float64(0.368001608703935)]",0.024109335654960012,688.4139671432613
binary,-1,gbdt,166,20,0.17835956573448536,0.9947581508775702,0.8982563615064334,3,81,0.01466772941840215,0.0009791145106472338,cpu,42,19116.210389209726,0.40136350668112747,0.12828938621309088,"[np.float64(0.40738937631631866), np.float64(0.43114925862817105), np.float64(0.4004402768664141), np.float64(0.40413394576974365), np.float64(0.36370467582498994)]",0.021680485932731367,693.1115848003228
binary,-1,gbdt,153,19,0.08945095774037545,0.9949741804375651,0.792509972999281,4,87,0.3041926198282453,0.052266965265416035,cpu,42,23531.00967789309,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,853.1824602120034
binary,-1,gbdt,110,17,0.1728911332110026,0.9578279377503774,0.9486411277236053,2,100,0.0047505093855434565,3.9396881879475255e-05,cpu,42,17563.912883717854,0.4758486605249431,0.2676812737887325,"[np.float64(0.39170467895054345), np.float64(0.42560352217765407), np.float64(0.415373706157526), np.float64(0.7669390174205702), np.float64(0.3796223779184218)]",0.1464616652987163,636.8287043440391
binary,-1,gbdt,177,19,0.10958423104282637,0.9695176744805596,0.9526795890207992,3,84,5.9833373792207135e-05,0.00032581624972935556,cpu,42,12836.299515343899,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,465.41588101968114
binary,-1,gbdt,210,18,0.20420462365327147,0.9093302144141396,0.8776418046435498,4,73,0.2114951420512572,0.03669790043929438,cpu,42,25514.884879888905,0.4467479086230209,0.13548088160399785,"[np.float64(0.4395736979690328), np.float64(0.44595552827373075), np.float64(0.45487162119255764), np.float64(0.47583769023982386), np.float64(0.4175010054399594)]",0.019077151838525836,925.113395125627
binary,-1,gbdt,143,16,0.19951442703479425,0.9643935435488016,0.6057918632274001,6,93,0.0031723202791630735,5.290509703934125,cpu,42,19402.531065448937,0.439849469955487,0.17597032561885362,"[np.float64(0.4607300475197646), np.float64(0.4541788817509287), np.float64(0.44513472895455414), np.float64(0.4449759752767606), np.float64(0.394227716275427)]",0.023566459174689306,703.4929403948018
binary,-1,gbdt,234,20,0.07207288460580592,0.8307574162191315,0.6830421502330828,2,49,0.036323634872866536,3.0562931758439504e-06,cpu,42,16873.7118302111,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,611.8035379388323
binary,-1,gbdt,191,17,0.11607937787856214,0.9284877242635233,0.7929968069936867,5,73,0.7261734128870331,6.795601752020309e-08,cpu,42,23257.310180648965,2.639999790911402,2.633725901047066,"[np.float64(2.4132314498290772), np.float64(2.4855482764824792), np.float64(2.4187075333911903), np.float64(2.3877823169570096), np.float64(3.494729377897255)]",0.4285850522596303,843.258720703413
binary,-1,gbdt,91,19,0.044540505240170426,0.7607665197399187,0.9006559133600854,4,86,8.251255736605671,8.04664861935223e-07,cpu,42,21573.647245419837,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,782.2128197875638
