n_estimators,objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,device,random_state,scale_pos_weight,reg_alpha,reg_lambda,colsample_bytree,subsample,score,training_score,cv_scores,cv_std
300,binary,-1,gbdt,313,10,0.015282335173164355,57,cpu,42,5.0,0.3207906607695701,0.10371199141920062,0.8270973756301868,0.9849140274129287,0.9268073406475761,0.9921341181769323,"[np.float64(0.912035850551109), np.float64(0.9268188217309088), np.float64(0.9415673496607102)]",0.012056186759683446
300,binary,-1,gbdt,511,17,0.01801205787408243,67,cpu,42,5.0,0.28283300625288077,0.4401700047422943,0.8181415611089053,0.9965761716406641,0.9329616279101017,0.9992829596572167,"[np.float64(0.9185807388662328), np.float64(0.9321934069275436), np.float64(0.9481107379365288)]",0.012067803828961648
300,binary,-1,gbdt,472,19,0.01875288667519417,72,cpu,42,5.0,0.22395974424195003,0.4467322608367934,0.8024406187464572,0.9619366575678461,0.9328774015612655,0.999209483087654,"[np.float64(0.9175842462818072), np.float64(0.9326896913211206), np.float64(0.948358267080869)]",0.012564142506513344
300,binary,-1,gbdt,476,19,0.018914845492223862,77,cpu,42,5.0,0.21620311160802458,0.43540052684985797,0.8000015738162387,0.959130528217203,0.93326183473811,0.999355948133838,"[np.float64(0.9200668946593783), np.float64(0.9326702458418188), np.float64(0.9470483637131325)]",0.011023078854274641
300,binary,-1,gbdt,466,19,0.019330544035225265,88,cpu,42,5.0,0.20924835123044822,0.3791705425195929,0.8447949585543546,0.9572823936125607,0.932128383323728,0.9991131723384249,"[np.float64(0.9168025956461272), np.float64(0.931497918126754), np.float64(0.9480846361983031)]",0.01277861834081814
300,binary,-1,gbdt,434,19,0.021712520252432345,73,cpu,42,5.0,0.1842287967942329,0.4282166884932685,0.821838204141332,0.9312498982502166,0.9319075490144497,0.9993949631163451,"[np.float64(0.9158812502784979), np.float64(0.9316776994057908), np.float64(0.9481636973590603)]",0.01318025595374329
300,binary,-1,gbdt,380,19,0.019372709503528214,74,cpu,42,5.0,0.07654015978131071,0.3270904830764686,0.839234310910742,0.9638041957017819,0.9325031090449825,0.9993609544491671,"[np.float64(0.9168933723091862), np.float64(0.9327694848396338), np.float64(0.9478464699861274)]",0.012637952919613418
300,binary,-1,gbdt,475,16,0.02483942213009297,86,cpu,42,5.0,0.23824525173819192,0.44180337528398955,0.8133395282498809,0.9136660690366286,0.9315846580833881,0.9989272822037347,"[np.float64(0.9170195145280003), np.float64(0.9297796194658277), np.float64(0.9479548402563361)]",0.012693626164016907
300,binary,-1,gbdt,482,19,0.018323516217078263,49,cpu,42,5.0,0.16041573943166593,0.3952132056815641,0.800203733690404,0.9794279213102107,0.9329037739873863,0.9994424216684954,"[np.float64(0.9186171428885517), np.float64(0.932142524590038), np.float64(0.9479516544835696)]",0.011987855468856305
300,binary,-1,gbdt,394,16,0.014464253562361307,41,cpu,42,5.0,0.14864966484796197,0.3978996011225121,0.9113684131124171,0.9816343058203106,0.9299711629740642,0.9990269646491337,"[np.float64(0.9147965090152744), np.float64(0.9294417598507446), np.float64(0.9456752200561738)]",0.012611737909240877
