objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,250,13,0.2705313450416721,0.869230682443557,0.8058570628751732,1,25,9.415478044575714,0.3380465298653571,cpu,42,13121.74525375506,0.7281937003661969,0.547138568624219,"[np.float64(0.7275392382020807), np.float64(0.7225967593425551), np.float64(0.7280337827826344), np.float64(0.7584086531337976), np.float64(0.7043900683699172)]",0.017385832796518924,475.76551330016355
binary,-1,gbdt,251,13,0.28858659944537995,0.8667912979651997,0.8069132771651305,1,10,9.629326145553126,0.2460417437097916,cpu,42,13073.329693649597,0.7973528125397367,0.6206692006398002,"[np.float64(0.791907881507509), np.float64(0.8188639707049647), np.float64(0.7710136951506044), np.float64(0.8092944986558855), np.float64(0.7956840166797198)]",0.01631879316195103,474.01007198044283
binary,-1,gbdt,254,14,0.24460099589963205,0.9850197353501742,0.8789586878011141,1,26,9.34250521959999,0.051777012069602,cpu,42,13989.058853283386,0.6340700675094759,0.26292941881675846,"[np.float64(0.6424270005397568), np.float64(0.6355794977086795), np.float64(0.6581927481319984), np.float64(0.6537688123108185), np.float64(0.5803822788561268)]",0.028015851323314054,507.21238960297256
binary,-1,gbdt,201,14,0.19721521059589245,0.9696184727883493,0.9000974036945171,3,35,0.24132279229407222,0.010318724636549153,cpu,42,15965.430779783228,0.5229131964335263,0.27462263394035996,"[np.float64(0.5364865007884683), np.float64(0.5821224083736387), np.float64(0.4837542069724615), np.float64(0.566697711830324), np.float64(0.445505154202739)]",0.0512493524170376,578.8712723125075
binary,-1,gbdt,188,15,0.16377172995112313,0.9957004774172072,0.9218026279942312,3,32,0.0004942944296516861,0.06722507899515599,cpu,42,16086.9486342337,0.4353239622250952,0.12291030879104162,"[np.float64(0.4429286568522654), np.float64(0.457597341433213), np.float64(0.43540842029507015), np.float64(0.44663759710433293), np.float64(0.3940477954405944)]",0.02184336152467996,583.2772414332095
binary,-1,gbdt,175,15,0.07601937583520726,0.991610331079195,0.9348631202714153,5,39,2.916409732443651e-05,0.01098193676471512,cpu,42,16852.366598693203,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,611.0296069690386
binary,-1,gbdt,196,11,0.1827184783185635,0.9266246133398851,0.8427532767668603,3,36,0.0010002992867361768,5.6079486200507125,cpu,42,26098.94159329258,0.42033132347599994,0.13304242729594243,"[np.float64(0.438536518251188), np.float64(0.43431371511424854), np.float64(0.40706559701966427), np.float64(0.42563977732150793), np.float64(0.3961010096733908)]",0.016237017462237473,946.2900020994125
binary,-1,gbdt,149,11,0.08476377450615723,0.930351226770669,0.8334962017838969,4,24,0.0015350424501475051,6.5475727788737625,cpu,42,26627.081805543487,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,965.4392001913435
binary,-1,gbdt,100,11,0.042167707409834755,0.9160545956314008,0.7576371867581418,6,47,3.537936859352842e-05,0.6948248647845375,cpu,42,27535.173918062537,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,998.364615346223
binary,-1,gbdt,190,10,0.17785912341037202,0.9105931047714835,0.940105955289951,4,59,5.501953180570998e-06,7.661411385430056e-05,cpu,42,22776.780903129467,0.4658573791906119,0.15057199764737994,"[np.float64(0.48424651010191877), np.float64(0.5141024691227365), np.float64(0.4613064369324556), np.float64(0.4591791376500222), np.float64(0.4104523421459264)]",0.03406105386997435,825.8357899915554
binary,-1,gbdt,159,15,0.10014570865131828,0.7942707497073727,0.7658494575128686,2,34,8.048080524332319e-07,5.442467712452033e-06,cpu,42,10335.98236065956,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,374.7599010789655
binary,-1,gbdt,187,10,0.17873924412056502,0.9010657909334678,0.9445820516493907,4,58,2.8089070920636607e-06,7.622966927872927e-05,cpu,42,23915.411059890583,0.4498593468546904,0.15608227826113877,"[np.float64(0.46352408267804035), np.float64(0.4852413559537291), np.float64(0.45213047435598924), np.float64(0.43694303918040767), np.float64(0.41145778210528544)]",0.02484061501764009,867.120005659092
binary,-1,gbdt,225,11,0.1572499449897556,0.9523380663186329,0.9419298430879387,3,76,0.0020107066721176754,1.401533686294129,cpu,42,24330.71733054171,0.402726662387148,0.1479292439528533,"[np.float64(0.4130303639654132), np.float64(0.4298580757141194), np.float64(0.39842939694769597), np.float64(0.40584848548991387), np.float64(0.3664669898185975)]",0.020905769442206477,882.1780941383334
binary,-1,gbdt,222,12,0.15755631326662056,0.9598753277580756,0.8585883318453529,2,76,0.00019060244055170168,1.5452393283308783,cpu,42,3267.3321166155743,0.39119694413987616,0.1444070291826062,"[np.float64(0.40582302327304287), np.float64(0.42185697503360253), np.float64(0.37299705776517156), np.float64(0.4085896323264822), np.float64(0.34671803230108167)]",0.02744476179523454,118.46624907909035
