iterations,bootstrap_type,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,loss_function,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std
300,Bernoulli,0.02999172681908592,7,8.444218621260738,0.7918540818317581,46,AUC,CPU,Logloss,42,5.0,0.9088772405959823,0.9489516445443242,"[np.float64(0.8961239833412341), np.float64(0.9060993226804293), np.float64(0.9244084157662836)]",0.011712952954200214
300,Bernoulli,0.027517925769202627,8,8.280360381747332,0.6712987722319446,123,AUC,CPU,Logloss,42,5.0,0.9116176336162679,0.9557407975907931,"[np.float64(0.8982276648499586), np.float64(0.9089590598007943), np.float64(0.9276661761980506)]",0.012164360474960606
300,Bernoulli,0.027875458555576625,8,9.991849283164886,0.6643374931941398,119,AUC,CPU,Logloss,42,5.0,0.911928237165732,0.9552891679799118,"[np.float64(0.8997096825111909), np.float64(0.9088698341072634), np.float64(0.9272051948787419)]",0.011431423709511576
300,Bernoulli,0.02513277197065393,7,9.526193292787616,0.753207111513287,112,AUC,CPU,Logloss,42,5.0,0.905699954536213,0.9415977152020897,"[np.float64(0.8940748999988167), np.float64(0.9020247739429504), np.float64(0.9210001896668717)]",0.011295220824814564
300,Bernoulli,0.02865381047307291,8,9.770776362577118,0.6058166082039723,104,AUC,CPU,Logloss,42,5.0,0.911106130427236,0.9547190192947754,"[np.float64(0.898896636618689), np.float64(0.9078954479608131), np.float64(0.926526306702206)]",0.011505970295347995
300,Bernoulli,0.026453193138670273,8,8.32394377043573,0.662190239602999,128,AUC,CPU,Logloss,42,5.0,0.9101077727492274,0.9538161296041326,"[np.float64(0.8977895893034671), np.float64(0.9073118935971982), np.float64(0.925221835347017)]",0.011372327112279413
300,Bernoulli,0.024161697257842084,7,9.951685707995553,0.9521950363683157,41,AUC,CPU,Logloss,42,5.0,0.9063397416117214,0.9437308295722872,"[np.float64(0.8951447618194069), np.float64(0.9036599767065508), np.float64(0.9202144863092063)]",0.010408606261450166
300,Bernoulli,0.028851514307765624,6,8.928427868765652,0.8834315900704202,51,AUC,CPU,Logloss,42,5.0,0.9032159796631273,0.9377964078705904,"[np.float64(0.8930237830241808), np.float64(0.8997574254686069), np.float64(0.916866730496594)]",0.010036358366140188
300,Bernoulli,0.026628221432074543,8,7.857214487727067,0.7052233085700853,89,AUC,CPU,Logloss,42,5.0,0.9108836943752951,0.9547585157087607,"[np.float64(0.8980411604509304), np.float64(0.9077720473961878), np.float64(0.9268378752787674)]",0.011960336015650021
300,Bernoulli,0.028478178509564717,7,6.398338570269159,0.7629589076335355,77,AUC,CPU,Logloss,42,5.0,0.9069659876723114,0.9470175290866294,"[np.float64(0.8945956437775209), np.float64(0.9038456698583179), np.float64(0.9224566493810954)]",0.011586233088047395
300,Bernoulli,0.02981042395461884,8,2.952349471973724,0.8169494246499783,60,AUC,CPU,Logloss,42,5.0,0.9136427641858275,0.9621409399389144,"[np.float64(0.8993096945615988), np.float64(0.9116116131620952), np.float64(0.9300069848337885)]",0.012614147834202538
