objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std,weight_factor
binary,-1,gbdt,203,20,0.08174261146926949,0.9984102389165197,0.7414982280416812,2,52,0.00034045664193328213,0.000711530299993679,cpu,42,27576.316081456087,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,999.856339359049
binary,-1,gbdt,235,19,0.24021004421390252,0.8291587480888589,0.6393937071673992,8,79,1.2675262151786499e-06,0.00010538151468873303,cpu,42,22343.777995697015,0.6766645549518783,0.5190196732544511,"[np.float64(0.6903383534242806), np.float64(0.6739657307354451), np.float64(0.6754122303833372), np.float64(0.6863768177296108), np.float64(0.6572296424867176)]",0.01155740978275183,810.1360605324646
binary,-1,gbdt,251,19,0.2066703762791517,0.7563082234815337,0.6014518060755198,9,71,0.00024390108081555974,5.481753473903124e-06,cpu,42,17398.20630475314,0.5464976589585128,0.2755851557144105,"[np.float64(0.5539068866616571), np.float64(0.5570713431477347), np.float64(0.5483881209914696), np.float64(0.564072984357471), np.float64(0.5090489596342316)]",0.0193988166811699,630.820549630336
binary,-1,gbdt,168,17,0.1868380078583071,0.6720847069536174,0.6416053861774031,5,67,0.004514109609057522,7.787817190455655e-06,cpu,42,18581.559452004814,0.5178798829671344,0.19624250775709215,"[np.float64(0.4945759734143321), np.float64(0.5123138632827796), np.float64(0.5544313443261436), np.float64(0.5083716106089791), np.float64(0.5197066232034375)]",0.020019022584425776,673.7263221956464
binary,-1,gbdt,165,18,0.14509940210340977,0.679865300260432,0.7312027430815413,5,71,0.00025658710196945134,0.0044226730310481825,cpu,42,17058.9737790341,0.7973803349515868,0.7597606761099065,"[np.float64(0.7917597129763883), np.float64(0.81659910887212), np.float64(0.8112736278390449), np.float64(0.7763689858815063), np.float64(0.7909002391888745)]",0.014679541413082623,618.5207271901279
binary,-1,gbdt,122,17,0.19742271175719392,0.7478007029643512,0.6644872722144659,4,87,0.0032576885226105884,0.00016814345782773356,cpu,42,18376.575290841043,0.6978586228902925,0.5465604011503304,"[np.float64(0.8374908717601364), np.float64(0.8132970673214305), np.float64(0.5442816925258769), np.float64(0.8075905425142349), np.float64(0.4866329403297843)]",0.15037716320957475,666.2940490666908
binary,-1,gbdt,164,20,0.09019456920631047,0.6480491834322042,0.7924682850445968,3,72,6.952714120304793e-05,1.6830077487313974e-07,cpu,42,14101.13219943045,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,511.2759217037551
binary,-1,gbdt,127,17,0.030060667977736148,0.6718870518522929,0.7152186649888249,6,57,0.0009607869725525131,0.00168352047518381,cpu,42,23490.335181599574,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,851.7076927757303
binary,-1,gbdt,174,19,0.13311569946280247,0.8251705875786383,0.6708454880516052,5,65,0.12659268083936226,3.677454129304968e-05,cpu,42,20236.777545278524,0.8203995398015831,0.7742405268125988,"[np.float64(0.8154878448887148), np.float64(0.8299236932064729), np.float64(0.823010816417247), np.float64(0.8103951908219207), np.float64(0.8231801536735601)]",0.006774537955792792,733.7408759414392
binary,-1,gbdt,18,16,0.10740504218092019,0.7380719236837352,0.6326131195377145,3,38,0.007078450988692762,0.020725557157631462,cpu,42,25973.351688964492,3.4989162462416536,3.4989162461534726,"[np.float64(3.498894027749849), np.float64(3.498894027749849), np.float64(3.4989310585695237), np.float64(3.4989310585695237), np.float64(3.4989310585695237)]",1.8141322591984156e-05,941.7363894402373
