iterations,learning_rate,depth,l2_leaf_reg,subsample,border_count,eval_metric,task_type,verbose,scale_pos_weight,random_state,score,training_score,cv_scores,cv_std,weight_factor
500,0.06843789387282104,10,8.213833950972408,0.9301163308974956,239,Recall,CPU,False,10123.576324099826,42,0.9649346357722426,0.9649436321705027,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9649789386787461)]",0.00013716327157154286,367.05852713383604
500,0.12723681574125598,12,7.55893631628837,0.8225669434122301,211,Recall,CPU,False,8803.77498011274,42,0.9649325190565387,0.9649319902957375,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9649683551002265)]",0.0001365435157517326,319.2054441991121
500,0.07644623255370465,13,5.861406288202449,0.686435169204293,193,Recall,CPU,False,6160.524595743145,42,0.9649388692036505,0.9649478655795083,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650001058357852), np.float64(0.9648731028935503), np.float64(0.9647990178439134)]",8.724273895709148e-05,223.36702091158668
500,0.1647165363204393,11,7.642359172280361,0.7719920270753133,225,Recall,CPU,False,9740.897924848165,42,0.9649409859193543,0.964944690522754,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9650106894143048)]",0.00013977739620239712,353.1834532371873
500,0.1013937628646872,12,9.01520097683943,0.8630480739908509,147,Recall,CPU,False,18656.862802503685,42,0.9646382955736946,0.9646827483405375,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9632749825370954), np.float64(0.9648836864720699), np.float64(0.9650106894143048)]",0.0006834358086261893,676.4566554333737
500,0.05734956120625199,13,4.16867059117106,0.9476684126206304,186,Recall,CPU,False,5022.365947149996,42,0.9649007683209799,0.9649028856088245,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9646720149016785), np.float64(0.9650106894143048), np.float64(0.9647990178439134)]",0.00014077806624775632,182.099901089246
500,0.14758229820132646,11,5.779012002089994,0.7711380400287731,40,Recall,CPU,False,10792.487501524747,42,0.9648669015865874,0.9648616096778013,"[np.float64(0.9650110597225016), np.float64(0.9646723887942257), np.float64(0.9649154372076286), np.float64(0.964904853629109), np.float64(0.9648307685794721)]",0.000112887955767845,391.31176963514986
500,0.08747084643649233,13,7.352839848453317,0.8936824772069805,206,Recall,CPU,False,14031.561455515395,42,0.9649833202334326,0.9649891413173121,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9649895222572656), np.float64(0.9650106894143048), np.float64(0.9648942700505895)]",4.529112657739573e-05,508.75344012456515
500,0.05917658228945325,12,8.355338296839928,0.8351445313795204,238,Recall,CPU,False,7989.393128909974,42,0.9649367524879466,0.9649399279376227,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9650106894143048), np.float64(0.964661431323159), np.float64(0.9649895222572656)]",0.00013791025460618793,289.6777562302466
500,0.1943613168939919,14,3.948638310500286,0.9075697230958766,138,Recall,CPU,False,5073.638028986858,42,0.9649198187623153,0.9649647992155301,"[np.float64(0.9650110597225016), np.float64(0.9650110597225016), np.float64(0.9645661791164829), np.float64(0.9650001058357852), np.float64(0.9650106894143048)]",0.0001768696210745331,183.95891358044662
