n_estimators,objective,verbosity,boosting_type,num_leaves,max_depth,learning_rate,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,lambda_l1,lambda_l2,device,random_state,scale_pos_weight,score,training_score,cv_scores,cv_std
300,binary,-1,gbdt,17,13,0.1760818974237502,0.6130101093692866,0.9442162314676703,7,70,8.534031964884646e-07,0.018458769314138045,cpu,42,27.46147358274595,0.3346164576846394,0.4628241319184239,"[np.float64(0.5087241600076153), np.float64(0.23457688265703486), np.float64(0.2605483303892679)]",0.12356846423600303
300,binary,-1,gbdt,109,17,0.1023993526931545,0.854201875488755,0.6931169018974416,3,88,0.003974946716492636,1.1751301602104916e-06,cpu,42,27.46147358274595,0.4075307504955203,0.5534818874820137,"[np.float64(0.5404538146068021), np.float64(0.3217399678425592), np.float64(0.3603984690371995)]",0.09530661277582983
300,binary,-1,gbdt,250,14,0.29506829611234603,0.9927346420975273,0.7743679917815962,5,50,1.6552889595516216e-05,5.423410299766957e-05,cpu,42,27.46147358274595,0.3695933169272853,0.7369834621089435,"[np.float64(0.12239192450291439), np.float64(0.44274827372325415), np.float64(0.5436397525556873)]",0.17958501967528673
300,binary,-1,gbdt,52,16,0.01762075095475518,0.9420120515582092,0.926748951368034,10,24,2.7157442119609965e-07,6.3363938018559915,cpu,42,27.46147358274595,0.4394604830916979,0.492023568836494,"[np.float64(0.4143277009508045), np.float64(0.42500129658365904), np.float64(0.47905245174063005)]",0.02833283603944305
300,binary,-1,gbdt,82,17,0.1596506603375756,0.8570931738832258,0.8236578944484151,4,33,1.6254566220674496e-07,0.005567550667157383,cpu,42,27.46147358274595,0.5848278389460345,0.9997302876714729,"[np.float64(0.5031748792777145), np.float64(0.600583623152761), np.float64(0.6507250144076282)]",0.06125870901997333
300,binary,-1,gbdt,71,18,0.18442110686221977,0.75922465716592,0.8170963918177643,3,30,1.911242176663478e-08,0.016986882511986955,cpu,42,27.46147358274595,0.5823411734461614,0.9997677810760254,"[np.float64(0.5031912831635551), np.float64(0.5968996316124204), np.float64(0.6469326055625086)]",0.05957825928633146
300,binary,-1,gbdt,96,15,0.11131271308960965,0.8395116499318598,0.8470972460150346,1,16,2.0746449966696814e-06,0.00039241592006340693,cpu,42,27.46147358274595,0.4151091142607914,0.5631930208363208,"[np.float64(0.5315730205472422), np.float64(0.3141938799678798), np.float64(0.3995604422672522)]",0.08942312747206417
300,binary,-1,gbdt,128,18,0.2097887814551826,0.8696855763940792,0.7796245997477287,5,36,1.0360360336265612e-07,0.014319702199800057,cpu,42,27.46147358274595,0.5504845827191313,0.9997742378074691,"[np.float64(0.44781746214811974), np.float64(0.5748120458404437), np.float64(0.6288242401688302)]",0.07587152526386871
300,binary,-1,gbdt,43,16,0.16246918127067894,0.8234286445188056,0.7031968760029119,3,47,1.4780924286455975e-05,2.533866937861682e-05,cpu,42,27.46147358274595,0.4848852215748733,0.7649163053704425,"[np.float64(0.5162771915860103), np.float64(0.5863753106229076), np.float64(0.3520031625157018)]",0.09822310586273
300,binary,-1,gbdt,68,17,0.08048371225210377,0.9085462752043554,0.8688024596993765,7,64,3.859163486703957e-07,2.5745447704164917e-06,cpu,42,27.46147358274595,0.31707223799564255,0.2980068562144001,"[np.float64(0.2641105360178324), np.float64(0.3184584901305558), np.float64(0.3686476878385394)]",0.042688369211707225
300,binary,-1,gbdt,34,14,0.04537933485553201,0.960542236988395,0.8562126582121649,4,26,0.000883538702275586,0.2993013432461939,cpu,42,27.46147358274595,0.34346176798797795,0.31135818686405187,"[np.float64(0.30687512430467423), np.float64(0.34012930798903174), np.float64(0.3833808716702279)]",0.03132210414626187
300,binary,-1,gbdt,106,19,0.1328057494798924,0.8733867085026504,0.7671715145480981,2,43,1.1673803199076805e-08,0.0012136832349964857,cpu,42,27.46147358274595,0.5014056714747043,0.7758590360280916,"[np.float64(0.5265234179715461), np.float64(0.6155645118459365), np.float64(0.36212908460663)]",0.10497794954751899
